,id,n_pulses,n_emitters,n_types,min_ToA,min_Frequency,min_PulseWidth,min_AoA,min_Amplitude,max_ToA,max_Frequency,max_PulseWidth,max_AoA,max_Amplitude,mean_ToA,mean_Frequency,mean_PulseWidth,mean_AoA,mean_Amplitude,std_ToA,std_Frequency,std_PulseWidth,std_AoA,std_Amplitude
230,config_202,4938,21,23,1001618.2801296008,1145.3935250105844,0.0271841078472146,-170.99362204354043,-188.2485406898111,28981138.270722467,11906.173817310955,210.68512106155072,172.13755244872976,-37.36882357935214,12421056.23183158,3190.74196104466,10.257492374087086,33.36271949133342,-91.2255912560688,5614612.843655455,1908.6101196087568,31.74460613564847,113.93395202938302,16.810184920909403
231,config_203,70604,33,36,650377.6901571222,26.93280743753019,0.0329774927940087,-179.99918777025908,-162.94836387959833,29293997.998968273,9608.326333237124,352.1805420382851,179.9813949383359,-4.426715140969053,17056828.45561335,5688.694781633075,8.385876759353794,3.15281124571635,-88.98524437849437,7034476.009178037,2416.1766957228483,44.45322718365785,102.58357232030488,17.87260823730382
232,config_204,23601,15,23,706605.059873928,364.8708681206332,0.0274466932135798,-178.1512303504623,-153.83096196459962,28148328.853335027,9498.171087615396,16.53108198186504,168.33666558134203,-37.265931506676274,11396413.101601904,5916.332506303337,0.9560646994337478,-47.35556057954867,-92.2696738982252,6863871.769812982,2718.5714443523734,1.7767010627591948,125.43407671549424,14.77514899201176
233,config_205,126450,60,52,116298.42834889206,9.991992894634045,0.0329917362231799,-179.95724970383495,-165.36361961739,29199700.471845567,11948.798336467951,345.83175892920315,179.86426970055794,4.019794384209915,13090812.932494208,5441.5123770406935,14.842243062419197,58.082442950535494,-88.09302716898794,7150389.155647103,3398.1122599581954,51.52298321124727,73.3880205896681,17.69702778309787
234,config_206,67719,52,43,465351.63065783144,27.450021217313004,0.0071173694188349,-177.35463325200678,-173.4634053413249,29147736.738908045,16057.652081096929,354.14794072857586,177.52203315336348,-14.749442444737635,13732751.640907204,4391.644424619954,4.3733107282963894,-12.162004952031223,-90.39866532618043,6406193.187619103,2754.0870913681674,28.95215027884393,120.18490454575132,16.077467587169856
235,config_207,156272,75,55,353253.5023692771,149.53946812724672,0.0352390635527722,-179.9999462483407,-175.1131879987032,29191725.58332453,9966.796467686998,106.9381807631846,179.99941348686434,-12.551105350451545,13536618.21114188,4853.3480796816475,9.422075417947356,1.9511840781741865,-85.26931955615501,7775723.589568476,3224.0392434175533,21.4891404406356,87.4313330241461,17.27424801457605
236,config_208,2755,10,13,1003633.2289161708,379.3649342676007,0.0303116060533963,-179.97695340924008,-182.315705996606,29123999.74050535,11405.048979370798,17.181412963364526,179.82863657013533,-23.97331207671669,11451242.977833102,3505.769619835102,6.5607552333535075,-0.1788987974694708,-88.47643526419928,7579383.693884031,3958.939383305789,6.700488534635916,90.47586059604347,25.38741647829184
237,config_209,35890,17,18,1154289.866319925,404.7976066567018,0.0374982159344266,-179.93269275121946,-163.88571832395226,28649858.67022567,11928.009088139564,52.430323018081786,179.97005290268962,-26.213894994978816,14707896.08817252,4619.421358485468,7.28627918830597,-6.887184884333536,-91.52957918907076,5999516.664530606,2035.4350565432612,14.79142166927398,80.46299523944539,14.396171227657035
238,config_210,154720,32,26,156542.32402371374,8.5261591269737,0.0071327664067529,-179.99871175924451,-165.71736032155826,29299846.777824946,10998.888466529974,338.60140571844425,179.97847546138038,1.895802859009668,14000240.73719967,3884.180053601168,0.4997999915859182,-39.61167707238928,-88.80819835095919,7286268.366953355,3272.199287036922,6.511423106576174,53.08496814965596,11.19173211748683
239,config_211,98364,51,47,216916.03710704955,9.762494285835894,0.0088807056453087,-172.07740665521922,-174.99049265431384,29297278.580156367,11996.627842341202,347.9327046783039,167.85629151691427,3.199203965379403,15744132.393614402,3876.358739914031,9.718783907191444,38.81783272139032,-87.73539081816436,7183654.054071578,2983.2938981282286,33.92677507912762,86.18055881772321,19.680704977336173
240,config_212,95098,22,21,596772.736784701,1219.3393061114289,0.0333413109636022,-168.71779895168672,-172.64859016137044,29199679.05194187,11451.727214400213,6.276189249465425,156.43940092360697,-43.858937553943235,14018332.788792836,3050.4780640555864,0.309821254407461,18.992985400116435,-93.6039472335677,7037811.89022995,1802.992435338124,0.4239974225676702,102.73537467511356,7.622851665330438
241,config_213,82886,42,38,200789.6747179832,25.381679639813587,0.1892991655242319,-179.9976964506743,-165.28035096812303,28742622.38909213,9989.685206491544,353.2312380131427,179.999943484151,-7.915342395110098,15331019.407393392,2823.4068317077667,17.92341025173257,69.82640415351374,-79.09843175565969,7443858.97145262,2194.8884231133393,33.05930350550285,99.455865252261,18.137548637744203
242,config_214,57267,22,27,1011463.6808126416,1151.3069279238398,0.0073275793263177,-168.20805190609647,-171.66744215311127,28549867.59166845,11996.894163027857,209.3774732840751,170.05805653127,-21.20635630963559,14831932.176432544,3823.292377351541,24.55209203351619,53.59248906328464,-83.59096137628663,7117333.372380066,1404.0777382365204,38.656479328849784,86.08033681839976,15.427713142889193
243,config_215,118537,51,41,360442.449244356,21.99460263463037,0.007478393550518,-179.99510213115678,-181.43693719341528,28649865.662375137,11996.641712315684,354.1279811654732,179.9618333397605,-9.552937053437134,14240904.519941496,4265.704827606318,15.897770637308172,40.24570875518187,-84.4568658841829,6428409.127003668,2977.278864428036,45.777371572695145,85.30780061135296,19.644400281978378
244,config_216,7324,14,15,1000198.7806261485,329.61298785308696,0.0315769578448246,-179.98730302667656,-158.65297929873225,28740556.668608747,11402.671532355364,20.11668138142559,179.82309891063107,-19.2299186068515,13846212.308601718,6121.710596661924,3.470066223752501,4.359569998126923,-89.42608697200448,8200746.680814479,3749.245435121404,5.713284711951823,93.99536269886468,18.43504248011993
245,config_217,126524,63,49,600055.4050476833,5.500495703868509,0.0084242099874874,-179.92248069306308,-181.50315631289652,29298356.82686919,11993.003726401696,341.6644219133329,179.98176752046965,0.2306057105712962,15416075.738396326,5040.301024475109,13.778762296366333,-30.320613893795453,-88.54960469249033,6472867.395510843,2891.4184173586727,35.114695889507786,84.58604309485929,15.657621906647211
246,config_218,29825,31,27,358477.98160671594,1040.1799412248963,0.0429992890141278,-177.3441915357989,-154.17721371146487,29206302.69362615,9607.708254807976,106.27358886580352,176.03959078778863,-39.52312494118552,18869170.369328927,4931.500463100593,3.1329385822155342,37.69313586739887,-92.42886845082718,6834709.498924256,2023.9425406634632,12.854840324178552,76.87315234871433,12.039484604999144
247,config_219,67931,26,30,111450.79284525536,298.57340108834575,0.1820372364645403,-179.99886896372163,-167.8388922455475,28725138.41521711,9513.619347747024,213.60475248185816,179.99968731652046,-26.083860448089055,14660650.427927157,4230.155200419139,14.919196715337147,68.13649052332153,-79.68653553516101,8157931.409879962,2211.3620718781954,20.496070335071632,92.76877551689611,15.739894733209606
248,config_220,75196,27,34,444728.78109636926,149.1879505663922,0.0446672028917919,-160.83836381045262,-151.32712089167833,29121047.403474428,9602.36885052585,108.19069008091274,153.66562414042227,-21.13202219530097,14522454.188416507,4184.7656595897015,7.530717026804855,67.8287503206471,-84.03931745520289,5564365.36581067,3570.710718235337,14.469794775287289,74.46569579331161,14.268870304786404
249,config_221,70520,51,42,417509.8193292618,19.231231555952835,0.0634606400018564,-177.28723093328475,-159.59119437287012,29199738.776532248,11930.384331722906,342.2504168263289,173.42770911792806,-10.11667472346586,14131602.086100446,5500.69490801769,13.726730089934552,-38.70146634457541,-82.16048189642991,7773775.452825327,4168.206583439918,37.740707055222906,82.4415285439828,25.05916829559126
250,config_222,47547,38,34,700307.75495996,149.39438729313753,0.0302318922324247,-161.79333383838008,-166.4727521087838,28734638.603211947,11406.236785803414,109.9311987269394,170.09194254723303,-35.600038098570664,15674679.892523132,3897.4291097422865,19.04498082195528,-58.67584680722966,-84.60162756712597,5493496.52568015,3237.2433931951136,30.579636573164255,98.22289620441646,17.504025407361258
251,config_223,294994,27,28,352096.2938562111,10.399556281233064,0.0471365400049106,-179.7552981317887,-165.46567936204684,29299919.07539875,10010.837903011108,344.64072701170886,175.9080972952232,2.363513766470873,16833237.398223035,6632.951494240518,2.6592557380504425,45.73765819081295,-82.83229815769005,8149959.021348834,3211.6939767649883,19.83684800280732,92.60908046900758,10.472771268656624
252,config_224,276916,65,42,350411.56670901505,149.8209959960177,0.0322447473610285,-179.99489856808987,-173.52658492549202,29299678.980561823,11946.349192447324,108.15746976246034,179.99851788352603,-19.387806315485513,15026804.974365354,5620.009411259024,10.43496951562098,13.368671485931635,-88.05085832201111,6971119.225744763,3049.0039039525254,26.74646873898277,104.41630302971234,11.512794073009385
253,config_225,5247,3,3,1165260.0660026202,1318.2588869377018,0.4681871704263604,-128.81360894239225,-141.3636963686616,26549524.503242265,10009.806254996549,104.7453068402263,81.50732853619004,-46.14196521589967,19682494.594515502,5106.068833794592,1.5566385354325918,-113.07305495669677,-86.99862150517076,5458934.6233116845,1289.2070416908668,4.9488946942472785,48.500705082759474,14.179002181997058
254,config_226,2610,8,12,2207404.62245527,435.0864547566924,0.0343157372154522,-43.18922858558875,-151.9759360228536,28429526.968542267,9410.026403342032,213.845038298181,145.21422976586683,-32.85937206482397,15767996.119680602,1152.8726617767832,35.181229267750695,41.09183950426887,-79.23449851744905,7181506.288370998,1218.7308915060314,45.99444407723914,43.60591642395457,22.1874915239474
255,config_227,411110,44,46,786012.1042051843,149.5928933590959,0.0311107187892157,-179.9982278400681,-154.03600750126984,29299554.988869872,11904.393418090522,109.98165270109752,179.9892239565754,-21.527651231750127,13117693.564876022,5447.203455359166,9.34643826359107,-26.942956726093716,-84.17908102907329,7012115.448913249,3441.1876926762643,23.918117726335325,100.89858486087871,9.989636066285536
256,config_228,144167,66,51,30265.80877374974,21.522292201138615,0.0070791812820399,-179.98679081915242,-174.9158196100053,29306766.12586482,10955.144104780951,349.24510144826934,179.9923928192176,-7.3199773261156995,12598311.343359727,4258.882870731664,11.390948969255424,10.85621789718426,-87.76907577825159,6544996.919619087,2829.8696772986023,26.268027425991235,109.94432071542484,18.628622070493876
257,config_229,360280,70,56,241335.52298149775,18.022017433156982,0.0070200940581656,-179.99740653288114,-177.73284120165442,29184933.10539004,16065.018663670757,344.1909921188803,179.98402436044506,-6.175439742697925,14570387.988283413,5601.122069989467,6.793743115918059,62.54731462011455,-82.08618884334537,7246996.299600902,3643.651249749855,25.14739454411641,86.18227758378193,13.260024036863753
258,config_230,84177,37,31,423452.5130578743,5.5588276353088455,0.0288941207135005,-179.9992538075744,-173.91207059012328,29150401.803309795,9965.800586022991,356.3983239370491,179.99019406920553,4.542785176105845,15421578.921403484,5694.835588392083,15.966730743700714,47.7113008014041,-85.25332386330264,6147970.542052101,3407.5118705578957,53.137099494697054,87.90427540005332,21.33269619236301
259,config_231,505094,76,46,601149.9049572044,11.873209548179794,0.0072373936782813,-179.99912549787035,-182.94464870543283,29260988.23505083,11996.175368597096,347.681025486493,179.99700031836207,1.5390438622435687,13664588.167669868,6016.214588753442,2.4246408062722207,-12.182617764822984,-88.30207325283162,7231040.234859503,3177.5880913069236,21.77051481823191,100.28738622607707,10.89922088613671
260,config_232,16785,10,13,401555.38186187466,1219.6684860171872,0.006932409312432,-166.60087744892286,-177.88473078032857,28549508.63585537,11990.740052098989,106.67412531879872,178.76516254582486,-45.75735030820387,18156561.48508271,3854.834705233209,3.786906627174385,52.84397088029099,-91.50948501905935,7128657.198103889,1313.0961115701318,16.30793646787267,34.76287060436576,12.068924015982535
261,config_233,106527,66,51,200906.55600024495,149.95363736398943,0.0477671930281742,-167.58516832558968,-175.67638316847234,29297855.56917771,10024.5758389673,213.41007989695115,178.15122699819108,-27.746702328953976,13601233.898792015,4865.322078107179,13.18867176845359,-24.841077363774698,-92.02765998936503,7108161.0777992075,2743.405667987556,29.8249311453266,77.05202189704406,15.9599762263828
262,config_234,38148,17,19,354792.0708329639,12.848328873921036,0.0397964827360244,-164.2249853340062,-161.16980105449105,29298799.587218028,11982.973634424348,363.1576360299254,168.79109718218908,0.9371233552236968,18246875.572695203,5292.26060306999,26.088230738616872,-10.546494337464516,-89.82637259267067,6534848.822470801,2946.48570933333,59.77929729401585,65.15020507496595,20.519243398284317
263,config_235,92546,35,31,308496.521027967,149.5579013416003,0.030397089874402,-170.7087958568482,-161.35244472537863,28549737.541812968,9609.488895235912,209.1468308036219,164.58887365597744,-27.937606213247452,11834412.36132066,3955.1749534542664,22.532696211450684,29.12446165619907,-84.49673054343279,7176079.803425308,2987.0909359325888,34.79047282268727,103.72144788748037,17.436514141485056
264,config_236,64654,46,41,350400.9072172577,4.796079081310884,0.1658830698589478,-179.99557418555884,-171.09183064605975,29299674.49272323,9994.789704306871,342.2621803879068,179.9999123397197,10.601642004243924,16295706.792473633,4588.794440044019,6.757691783825178,9.811982107412405,-91.45944096034032,6473698.997930042,3203.5816038680387,35.630461110936004,91.14925189559402,16.278086586541548
265,config_237,38510,30,29,1143958.7345457545,5.68727401786337,0.0309408028746302,-179.993697595025,-163.69089187551975,28749350.118019924,11812.266849653495,347.31587426216964,179.6921490162568,7.943297541139257,14915904.183614628,2098.1665174144982,27.9414484968087,48.16252204468804,-74.41573467883839,6639552.939715581,1874.9634904159484,62.56819933082232,81.81089321921385,24.04034916219015
266,config_238,102945,74,52,261094.09838600093,25.275879178377085,0.0513977894854283,-179.99206064286693,-169.3823296872221,29345912.162856378,11754.282272309782,356.1437728792041,179.9827716740805,-10.617922585041253,16164194.96105322,4380.692319457184,23.54489068827379,50.4195171091726,-85.58645486688238,6654287.963242015,3164.948488811738,53.42080887204437,69.32272474028703,19.331445654267505
267,config_239,198969,71,55,308477.38722840854,21.11135024162067,0.0430297537628976,-179.9981772395309,-168.38922648717005,29195395.98297446,9994.124085041392,368.2465682187535,179.99820062404746,-9.99243209752796,15256412.44034372,4148.09390655457,12.26607292294996,72.68938874676378,-87.77694603199333,7653291.654396218,3283.5347518112076,44.15774566166022,66.09535952111725,16.264610430877013
268,config_240,79338,50,38,352927.3812995112,9.456472109951928,0.006900436739617,-176.06604698347388,-185.51371002599188,29297259.17497437,10998.356116452596,346.95714199883133,176.5234119071754,0.5037935743754409,13558344.332144082,4090.6503141513294,22.96181302068143,27.715367005503012,-83.54143102698654,7307746.687535444,2911.8437445876707,51.63527459435399,81.40012424748089,19.75989802099126
269,config_241,37828,27,32,355175.3624177695,301.4038731227652,0.0069747308960315,-165.7216542843124,-177.01340467000452,29137848.73239247,10978.24329778094,216.3413812872584,170.42030606982914,-14.33939008448136,16768234.51471428,4339.889997994537,3.076407069801252,5.9252494292927125,-86.02547383566429,7092992.612891062,1639.5589489018844,12.291683567138389,87.2604534508514,16.100253351547984
270,config_242,13618,5,8,1000662.881902669,15.944912496086742,0.1792898634652295,-162.06861545949778,-174.77546411684395,29159002.825812098,9002.668466741638,347.01178417032537,146.0432698826782,-7.280210022012604,14590718.085258808,3533.8577145078966,52.8390572019757,-62.17753187312819,-85.15186278758635,7027497.437884097,1556.3630256464487,74.28353351225739,54.51511655158987,20.969328504350045
271,config_243,117743,74,52,450989.187012962,9.673687908367196,0.0081796108688235,-179.9839489307192,-172.14008912007,29299899.800322857,12000.645602481858,345.6290078516156,179.9231719492548,-3.249763869906352,15659092.766677674,6655.394745558517,8.111718148791862,3.0716467902978786,-93.97366506783337,7617902.001120429,3155.258449439726,39.08821460139691,91.03643281934978,17.629621013752715
272,config_244,95386,32,34,264193.00635486585,352.108243094846,0.1805398142380153,-145.45196811089423,-156.97120268093133,28732234.589609176,10011.07490872528,213.07416854615545,153.7662244332717,-20.462658588537707,11155158.60880708,7619.407473290667,1.7504675738658284,-40.02750317902659,-91.58663217506118,6818588.466580014,2670.193385960868,7.189040971312531,86.30708619223066,13.47204054851326
273,config_245,103049,32,26,1000061.7288785937,149.38264983417133,0.0370710930974939,-179.91588658254304,-163.79457520297655,29199058.873294663,11404.02715475282,46.74544723717713,179.981929954199,-34.490155747500516,11734778.863793012,4735.28524804366,1.9421644777204183,14.100109899573798,-93.55847411158076,6946727.4185448205,3397.178086545157,7.446913677881584,90.27929538358282,12.718619080671298
274,config_246,10629,17,21,351247.0081707992,440.0768385146416,0.0069104770742338,-142.40938276859077,-178.02650451588394,28748178.00837369,16068.447331795996,105.98166841363678,173.4561612291304,-30.386292470159063,16044120.971869009,5190.92286714586,3.735595795779598,98.69837607828616,-92.2737396732926,5458222.834273316,3991.5371446278104,16.193151459204874,112.66381446338455,17.382874046099086
275,config_247,63373,36,34,651321.1757598864,149.93309566547617,0.0721617449983089,-175.3955659730965,-159.35307729867426,29299021.154786613,9991.781332002687,211.8939586552799,177.00036580180483,-5.807785697667917,14975083.792320097,3382.5352865271866,6.907752338141401,-72.1261562076856,-84.15550907637338,5510601.473825252,2781.365033714568,20.37254483856545,92.95246668885532,16.291787887979428
276,config_248,79044,42,43,352763.53494825744,420.12615165066353,0.0495950892567972,-179.99754212586004,-167.65101512837143,29408654.720620353,11993.782270855923,208.7877664802313,179.99143268803996,-25.31735422765707,15361196.890920768,4780.439253477368,11.068132355495418,14.337200654298012,-88.71007517726912,7050122.477517455,2235.652738677198,24.68380350393248,103.92668414829188,13.861914492139071
277,config_249,66690,39,34,200248.82979926775,421.2327480339689,0.0079475387065858,-179.9685369618483,-165.1043881645888,28749516.059773833,16029.795565263676,106.87220732042204,179.9989273596479,-33.96003248601369,13317776.072611896,5571.927348551428,1.417738308059952,32.00571818542123,-92.48066243762288,7251026.769572833,2552.805182753881,4.410841685105974,64.5727752159806,15.309990927633006
278,config_95,75389,45,38,211050.99784847288,149.64579103540234,0.0087124929854425,-178.2357012110888,-180.7963892573842,29298209.837882172,11975.565098561325,209.716513665647,170.72076870780842,-32.04166499741622,14317172.939367574,4803.834724149282,7.520688716830447,21.97310153798398,-83.76912321786978,6668141.316474681,3322.496893888657,16.30335563569839,59.77867632061478,17.351714159311225
279,config_96,162814,70,53,1494.1674383923544,17.647892994246302,0.0069134944082818,-179.84599195571903,-174.6796341500628,29299546.746178187,16056.632748023609,355.1251789860323,179.4552487041297,-7.619695484619834,13738135.846523264,4226.787461914887,12.841808638943553,31.792193437199582,-82.07016621772306,6468718.01133185,3299.331801169174,40.00186828289989,66.33234040835157,19.61584488514631
280,config_97,295422,54,42,257104.23539414743,14.616966668936625,0.043955003505139,-177.57413377942723,-163.2252141285739,29299916.447759777,11998.130625709951,359.981868112275,179.42804331081788,-3.95990939102351,14892936.367360914,8092.870799387848,6.030282461233207,39.63850821632907,-81.11834018025858,7773981.98233832,2289.7115142239136,37.463366961467834,77.47969804730246,15.988888377988436
281,config_98,126292,54,45,199683.67647167863,15.960231727748102,0.0420441941298292,-170.23097666296732,-158.88226539707455,29348590.580931995,11401.293971537683,357.34308710645155,169.30866638273218,7.526967084698814,13874907.933632346,5436.252309785287,18.274157062477617,23.403854231001056,-84.29756758086545,7431909.607707927,3511.2631191610976,53.384422943213785,66.3124779366906,20.25571771163897
282,config_99,29670,23,24,201478.9233889953,444.7781981615915,0.2277753182168941,-142.93238494739455,-146.06952900207153,29286891.700183064,9508.35302343232,213.12121420364852,154.5867656080177,-48.483041069391675,16783072.021617632,7213.268261494094,2.240376471559351,-15.514044074929936,-95.18934113626608,6170590.7837018045,2930.991743301889,11.823955564699872,78.33566567284988,14.838189770003789
283,config_83,17327,33,32,1079211.7735455576,1269.2850698259308,0.0423117383293002,-179.99714151546544,-171.8007729548382,29259998.800296888,10025.732347086729,109.2668756300759,179.96805212812276,-32.99230436604718,12543676.680709852,4344.944266850346,6.76443281342886,42.79024440303278,-93.03712998753574,6307735.241001927,2198.07514012886,16.982557415059144,74.75697795035111,17.498140692629736
284,config_84,59,1,2,1325317.566005902,8992.478712852524,0.4760552584665055,-53.65037752556413,-155.1775662216526,29177297.922425367,9605.816571428835,20.83268595709329,-36.95923011172528,-90.5731339463884,4769557.74543024,9345.807444673315,12.11167236089657,-47.53582020148278,-112.77052276321956,5616811.63978148,226.37926947145763,9.619453154281032,2.699458252823608,15.954220106278145
285,config_102,72992,56,47,1001750.0365882699,12.025523285514131,0.03498625253729341,-173.93551254276193,-174.72553166907863,28995871.663896248,11407.387178129457,356.42486083339,175.33892325050175,4.824473986419845,17215415.992939815,6929.654926988339,13.11890411373201,30.549946023913172,-91.91418740744398,6438705.811642235,3130.9780611280667,56.33559850544274,91.44490965534106,21.44102735339586
286,config_103,249,1,1,5455408.296596258,9491.100906602382,9.762351314062748,-133.03740588294878,-134.080985373613,20681106.005647145,9508.374495325186,10.30797189535798,-126.6344863810302,-99.43836795734458,10635984.180595478,9500.09359532026,10.004052633426266,-129.53188544116614,-107.64364568050603,4496879.60517193,2.7365093312076554,0.09633901036018568,1.151044884159881,5.01607235092735
